frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
3341,1230.04559,80.59439,1386.6376,277.03217,87.0,0.99982,1293.02686,162.92203,1344.93469,168.54607,1321.15088,191.31038,1294.31055,215.60597,1335.80627,220.0784,-10.20663,-1.04095,8.17083
3342,1232.41852,79.39739,1388.49964,275.52272,87.0,0.99985,1293.80249,162.47296,1345.99573,167.86552,1321.91675,190.81163,1296.02222,215.24561,1336.63403,219.51033,-9.87823,-1.22313,8.27371
3343,1234.30663,81.77548,1389.98253,277.47251,87.0,0.99985,1294.79749,166.86255,1347.59277,171.61311,1323.64844,196.16594,1298.17651,219.66675,1339.0,223.16599,-8.89189,-1.42239,7.26019
3344,1235.31545,86.39216,1391.42493,282.12546,87.0,0.99988,1296.13086,169.91296,1349.04089,176.17488,1325.02893,200.22401,1297.20117,223.64417,1339.21802,228.56505,-8.38211,-1.39938,7.16329
3345,1235.01523,89.236,1390.80588,285.00876,87.0,0.99987,1295.54346,174.89856,1345.45618,179.51518,1322.9718,205.07141,1297.39624,227.76906,1336.15979,231.46802,-8.52457,-1.18639,8.5874
3346,1234.32016,92.31751,1389.45017,288.37613,87.0,0.99985,1294.14478,178.77954,1345.58936,184.89201,1321.68494,208.69801,1295.45654,231.65111,1335.58545,236.54903,-9.23555,-0.48947,8.7955
3347,1232.03585,97.20642,1387.40938,292.90443,87.0,0.99984,1291.30872,181.4433,1343.52344,186.70262,1319.84167,213.16827,1293.8999,236.37405,1333.9386,240.44199,-8.22443,-1.46994,8.4957
3348,1230.55009,101.78091,1386.35897,297.55177,87.0,0.99984,1292.09192,185.68895,1342.52563,190.85078,1319.37268,215.99905,1293.55005,239.47069,1332.63477,243.51492,-7.07848,-0.48372,7.91597
3349,1229.11171,107.37444,1385.33984,302.81774,87.0,0.99985,1290.09595,191.30936,1341.58203,196.99683,1318.00696,220.82463,1292.6792,244.51949,1331.80554,248.7925,-8.37775,-1.36795,8.61328
3350,1227.97707,111.7759,1384.45806,307.31416,87.0,0.99981,1289.13245,196.05244,1341.35718,201.35448,1318.08264,224.61455,1292.52332,249.52919,1331.57239,253.58278,-8.26166,-1.61327,9.08344
3351,1226.13137,115.1953,1383.2246,311.63591,87.0,0.99981,1286.5022,199.37123,1338.73743,204.36206,1315.10864,228.13889,1289.38013,251.83667,1328.54468,255.67516,-7.20128,-2.6086,8.6253
3352,1223.92334,116.54656,1381.7013,313.7685,87.0,0.99985,1284.69543,200.28859,1337.97913,206.22165,1313.98352,229.19223,1286.43066,253.62157,1327.26453,258.23038,-7.49072,-2.99272,8.05788
3353,1222.08153,116.68713,1380.27563,314.62592,87.0,0.99984,1282.55591,200.39186,1336.27979,206.53188,1311.58423,230.30151,1284.70081,254.18408,1325.31897,258.81381,-7.41051,-4.41676,8.01034
3354,1221.8058,117.35438,1380.32098,315.70734,87.0,0.99985,1283.58069,200.15916,1337.62073,206.82477,1312.93945,229.82262,1284.47363,253.72697,1326.64771,258.96118,-7.63806,-3.70929,7.37848
3355,1222.62232,118.19314,1381.51154,317.46623,87.0,0.99985,1286.31165,201.27295,1339.53455,208.76968,1314.86218,231.22479,1286.22766,255.83662,1327.2334,261.82095,-7.98215,-4.17241,7.92413
3356,1223.0908,118.1239,1382.26036,318.07609,87.0,0.99985,1286.69775,200.74948,1340.13586,208.35088,1315.04846,231.0399,1286.7312,255.71158,1327.26318,261.72079,-8.17303,-3.89171,7.80191
3357,1221.81485,117.63042,1381.13996,318.11275,87.0,0.99983,1283.7218,199.77469,1337.43652,207.21953,1312.63281,230.46977,1284.39124,255.31897,1325.42712,261.10513,-8.58058,-2.54285,8.0144
3358,1219.87823,115.73293,1378.64327,317.04741,87.0,0.99981,1279.89954,198.11227,1333.4812,205.0128,1308.68677,227.89561,1281.25916,254.01419,1322.63574,259.39349,-8.41083,-2.25017,7.80281
3359,1218.50358,114.44985,1376.62927,316.55979,87.0,0.99979,1278.23474,196.94339,1331.20044,203.15314,1306.91174,225.62718,1280.7113,253.40239,1320.40784,258.29193,-8.76908,-1.99928,7.97952
3360,1217.55543,114.01812,1375.39217,316.74697,87.0,0.99978,1277.1626,197.45158,1331.41406,203.55951,1305.50854,226.60397,1280.88184,254.18761,1320.20752,258.96182,-8.95631,-2.48341,7.94076
3361,1217.49125,114.41503,1375.3347,318.07786,87.0,0.99976,1277.83167,198.7634,1332.49841,205.04637,1306.43018,227.38225,1281.69458,256.14587,1320.72974,261.07532,-8.38309,-3.45433,7.72794
3362,1217.06562,115.36395,1375.33118,319.87014,87.0,0.99979,1278.89502,199.64507,1333.2522,206.95207,1307.69275,229.50285,1280.64453,257.19073,1321.26477,263.13266,-8.22447,-3.55442,7.93021
3363,1216.27933,116.50264,1374.58497,321.58433,87.0,0.99979,1277.37573,200.37448,1331.95215,207.76674,1305.54651,230.50574,1279.58582,259.41013,1318.91919,265.28198,-8.09554,-2.56999,7.84106
3364,1214.69341,117.85649,1372.99408,323.47382,87.0,0.99981,1276.21606,201.83604,1330.06372,209.48372,1304.43115,232.62827,1277.83459,261.33728,1317.15881,267.46231,-9.08574,-2.11498,8.1675
3365,1213.36734,120.49452,1371.58703,326.67535,87.0,0.99979,1276.57031,207.0424,1329.22534,213.91029,1305.25061,237.07509,1277.94019,263.78238,1318.29224,269.23035,-9.42276,-1.97069,8.6361
3366,1212.92899,123.29459,1371.02863,329.82589,87.0,0.99981,1277.26221,211.81419,1329.50427,218.09645,1306.07629,240.57181,1278.77539,267.2623,1319.52856,272.32043,-10.02686,-1.31612,8.63141
3367,1211.34806,125.4809,1369.57103,331.94462,87.0,0.99983,1276.54688,213.15053,1328.55737,220.07448,1305.80566,243.65285,1277.37683,268.81564,1318.18518,274.245,-10.53957,-4.86382,8.85135
3368,1210.17531,127.05081,1368.11357,332.59632,87.0,0.99985,1275.52673,214.65726,1327.75024,220.85237,1305.49719,244.07892,1275.76147,269.02771,1317.9917,274.02029,-13.02114,-6.551,9.39517
3369,1211.92924,129.79789,1369.75184,333.7083,87.0,0.99955,1290.72424,222.40907,1335.7926,226.74002,1319.85059,251.40736,1286.36682,270.03522,1324.88916,274.21664,-14.17732,-5.8552,11.61108
3370,1217.07812,136.28195,1373.62185,338.45186,87.0,0.9998,1296.30298,228.95345,1338.90747,238.61841,1324.41479,260.53906,1290.93945,275.05637,1328.56238,283.21411,-14.1526,-17.60138,14.99182
3371,1221.46456,141.95551,1377.86063,342.91447,87.0,0.99953,1305.9281,238.70128,1349.83289,246.02975,1334.63818,272.57547,1301.32556,286.12305,1334.76355,291.85156,-22.12061,-19.15047,16.01855
3372,1227.52499,147.16864,1384.22607,348.32244,87.0,0.99942,1310.55664,243.88324,1352.0238,253.12404,1337.63269,274.45392,1305.38257,288.83197,1337.37317,296.41525,-23.19914,-34.75089,18.95601
3373,1230.6329,151.39432,1388.17039,352.78808,87.0,0.99951,1312.60645,245.7327,1357.9917,252.16147,1344.30188,275.3522,1309.63977,293.80219,1344.87659,298.9064,-23.59964,-30.28721,16.2233
3374,1233.6691,156.96278,1390.60592,356.92298,87.0,0.99942,1320.2832,254.96011,1357.68042,257.52362,1349.00244,280.91449,1315.65015,299.16321,1345.35535,302.13971,-25.56474,-34.75798,16.95436
3375,1235.43684,158.83273,1392.71415,358.42806,87.0,0.99962,1320.99927,252.40257,1360.69641,255.09685,1350.53455,280.38321,1316.5769,301.51892,1345.40088,304.30029,-28.42607,-41.80697,21.55952
3376,1238.32513,159.22517,1396.49928,358.26789,87.0,0.99969,1324.41016,253.78923,1366.75452,254.84349,1355.25696,282.25662,1319.87952,303.94586,1349.34009,305.78616,-25.69421,-44.0565,22.62215
3377,1240.67037,159.73036,1399.75173,358.00067,87.0,0.99963,1328.26965,255.90353,1367.03674,257.70767,1356.21741,284.34543,1320.62427,303.70044,1346.77551,306.16794,-22.51778,-47.71647,22.64761
3378,1242.86582,159.8359,1402.94704,357.28106,87.0,0.99965,1330.5293,256.19879,1368.84558,257.0087,1357.68115,285.35828,1322.09058,303.60361,1346.77124,305.44617,-25.10596,-47.50473,21.8597
3379,1244.46193,160.00463,1405.47097,355.8084,87.0,0.9996,1333.45105,255.50246,1369.53284,256.32944,1359.42859,284.76678,1323.63208,301.66626,1346.11218,303.34003,-25.13853,-48.35795,23.04405
3380,1244.84844,158.51945,1406.28003,353.4275,87.0,0.9996,1334.43164,253.69655,1369.05701,253.37895,1361.40112,284.74927,1325.29199,299.81598,1348.27173,300.27753,-26.19033,-47.81144,23.46503
3381,1244.81154,158.20956,1406.92979,352.05627,87.0,0.99956,1336.17908,253.08311,1369.54175,252.68024,1362.84998,283.75345,1325.21997,297.34344,1348.00562,297.85815,-25.93905,-48.82623,23.53521
3382,1244.20055,157.33366,1406.96243,350.83033,87.0,0.99955,1335.09912,252.7675,1369.15259,251.42583,1361.84595,281.68195,1325.11328,296.24637,1348.75183,296.13904,-25.25479,-49.40506,22.90909
3383,1241.84904,156.14348,1406.11872,349.93694,87.0,0.99958,1332.59119,251.10579,1369.22766,249.12349,1360.22778,279.14279,1320.99512,294.32513,1347.30981,293.98138,-25.96758,-49.0756,22.2003
3384,1238.32894,153.9985,1403.68726,348.43988,87.0,0.99956,1326.7511,249.04802,1364.83362,248.43803,1355.1073,276.95868,1315.9873,294.18893,1343.20679,294.93326,-26.62263,-48.15412,21.65554
3385,1236.04185,154.19871,1402.6928,348.56385,87.0,0.99958,1325.37646,249.28294,1364.98108,248.1212,1354.95862,278.28531,1314.96777,295.01056,1343.39819,295.40765,-27.09422,-48.44008,21.55853
3386,1234.94233,156.48742,1401.58563,350.57271,87.0,0.99958,1327.56409,253.62469,1361.97571,251.04526,1355.05701,280.57428,1317.28027,297.96973,1341.25171,297.72629,-26.35979,-49.47921,21.32031
3387,1235.07442,157.66591,1401.57684,351.89009,87.0,0.99956,1327.15918,257.07468,1362.51953,253.81271,1353.71912,284.85165,1317.38086,299.71054,1342.15564,299.04529,-27.41848,-48.43069,22.45233
3388,1235.31476,158.65167,1401.22124,353.0683,87.0,0.9996,1327.88782,257.95648,1361.6217,255.81633,1353.44019,285.45554,1317.94739,301.40076,1341.08435,301.57074,-27.40542,-48.40302,22.82259
3389,1235.52126,159.94136,1401.11958,354.36058,87.0,0.99964,1328.49683,258.21552,1362.59033,256.02847,1354.32886,286.16928,1317.78699,302.04071,1341.04541,302.20493,-27.87271,-48.18266,22.80258
3390,1235.24257,161.91614,1400.57711,356.2661,87.0,0.99959,1328.22986,259.80365,1363.24548,257.3981,1354.49622,287.47675,1318.23022,303.56241,1341.84631,303.47882,-27.99368,-47.90075,22.78677
3391,1235.13079,163.48126,1399.60601,357.39485,87.0,0.9996,1327.31689,260.7608,1361.50195,258.81476,1352.86536,287.86414,1318.02319,304.95767,1340.44568,305.14917,-27.48073,-48.24707,22.13298
3392,1235.10055,163.73275,1399.2878,357.43043,87.0,0.99958,1327.67603,261.47003,1361.68066,258.97528,1353.02344,288.19266,1317.81909,304.61661,1339.83679,304.63116,-27.70197,-49.65333,22.21362
3393,1234.89012,163.82687,1399.20638,357.47003,87.0,0.99958,1326.79529,261.63083,1361.58008,258.73337,1352.77319,288.32074,1317.27332,304.90024,1339.47314,304.59161,-28.54715,-49.44605,22.06675
3394,1235.44176,164.31494,1399.65391,357.52755,87.0,0.99963,1326.90808,261.25729,1362.04871,259.59079,1352.44641,288.07578,1316.9054,304.11157,1339.59778,304.64117,-28.54597,-47.34079,21.99765
3395,1235.21279,164.41694,1399.28534,357.25789,87.0,0.99965,1326.30933,259.84015,1361.50867,258.17267,1352.58411,287.16754,1316.14001,303.29074,1339.25769,303.79404,-28.41819,-47.40121,22.38182
3396,1234.80361,163.29841,1398.77829,356.15458,87.0,0.99966,1325.90137,258.06418,1360.82617,255.76273,1352.85779,285.57834,1316.47498,302.55115,1339.78223,302.4653,-26.8311,-48.09245,21.03642
3397,1234.09613,161.07815,1398.36562,354.21177,87.0,0.99962,1324.90479,256.92435,1361.18164,253.16385,1352.6145,283.94943,1316.4187,301.82089,1340.47302,300.71371,-25.38297,-48.63098,19.32587
3398,1233.87429,159.68843,1398.6225,352.55286,87.0,0.99966,1324.58081,255.99818,1360.73267,251.96696,1352.99548,281.84167,1316.17834,300.32208,1340.15967,298.99115,-27.24896,-46.66048,20.19376
3399,1233.30927,159.11978,1398.35911,351.77499,87.0,0.99968,1324.67029,255.91273,1360.66675,251.17429,1353.58887,281.81873,1315.69263,300.27997,1339.97046,298.48819,-28.77187,-46.26116,19.51852
3400,1233.0459,159.64834,1398.08303,352.29841,87.0,0.99966,1324.91553,256.2309,1359.94275,252.70082,1352.86035,282.40482,1317.06775,301.97205,1339.60706,300.74857,-27.8287,-47.01806,19.63525
3401,1233.40193,161.82425,1397.69251,354.0103,87.0,0.99969,1324.54639,257.04251,1359.10864,254.46152,1352.06116,283.64182,1316.40564,303.0545,1339.02808,302.3587,-27.64962,-47.02565,20.45675
3402,1234.2713,163.23496,1397.85184,355.32422,87.0,0.9997,1324.62561,257.82175,1360.17822,254.70657,1352.67249,284.38776,1316.37671,303.81485,1340.4729,302.78577,-27.49303,-47.18002,20.85006
3403,1234.29726,163.97033,1397.19716,355.97831,87.0,0.99968,1324.52454,258.64462,1361.45837,255.5546,1352.77209,285.87112,1316.81787,304.31732,1342.31152,303.38846,-29.61507,-45.06507,20.71416
3404,1235.51323,164.09839,1398.20861,356.25118,87.0,0.99969,1325.58813,256.94342,1362.71143,255.17856,1354.72864,284.24142,1318.71143,304.138,1343.64343,303.85693,-29.05319,-44.34724,21.09709
3405,1236.48328,163.25971,1398.92323,355.75817,87.0,0.99964,1328.11169,258.63074,1363.38672,256.84708,1355.06775,286.42282,1318.88684,302.90271,1343.22974,303.13696,-28.68725,-44.98033,20.83383
3406,1238.30503,162.57445,1400.63294,355.70583,87.0,0.99963,1328.26208,257.53021,1365.54956,257.06857,1356.44861,285.45837,1320.86707,303.65292,1345.93787,304.41983,-29.33179,-45.29258,20.7386
3407,1239.51286,162.53145,1401.8293,356.07101,87.0,0.99966,1329.10986,256.70389,1366.95203,257.22351,1357.48096,285.60156,1321.91406,303.93533,1347.01575,305.28436,-28.71857,-45.09007,20.52145
3408,1239.93081,161.63714,1402.12863,355.63617,87.0,0.99967,1329.84924,257.08548,1366.88428,257.1264,1358.08667,285.49878,1322.49097,304.06775,1346.78467,305.1062,-28.20885,-45.25735,20.99219
3409,1239.79249,160.43593,1401.78894,354.57288,87.0,0.99961,1330.33032,255.78169,1366.32141,255.30923,1358.47058,283.66806,1322.85144,301.84506,1346.68677,302.54538,-28.1242,-45.40836,20.75716
3410,1238.96633,159.87893,1400.78738,353.32209,87.0,0.99958,1329.53052,255.88068,1366.49438,254.05247,1358.72961,283.67572,1320.52307,300.02826,1347.11694,299.94458,-29.10977,-45.87932,22.10931
3411,1237.73339,158.47622,1399.47397,352.71396,87.0,0.99961,1328.13257,254.69168,1363.75195,252.1604,1357.54163,283.1864,1320.01147,299.50839,1346.52014,298.5838,-27.74699,-46.59342,20.96486
3412,1237.0013,158.90185,1398.65367,352.55392,87.0,0.99972,1327.82178,254.59856,1363.09692,250.85956,1356.45361,280.84702,1318.49402,298.6795,1343.88989,297.40784,-30.04712,-46.03712,21.53699
3413,1236.40396,160.22969,1398.22375,352.99135,87.0,0.99971,1326.41931,255.26556,1363.09583,251.50935,1355.57776,281.22525,1318.03088,300.05942,1343.61658,298.69208,-32.11919,-43.33271,21.1471
3414,1235.86011,160.39853,1397.87531,353.35053,87.0,0.9997,1325.61646,256.43427,1362.09509,252.21152,1355.00452,282.51044,1317.8136,301.91229,1342.74011,300.26932,-29.32065,-45.584,21.23279
3415,1235.82187,161.20109,1397.71213,354.39282,87.0,0.99972,1325.776,256.24554,1362.12341,252.83771,1355.10193,283.11642,1318.25671,303.28998,1342.83374,302.07962,-30.19148,-45.18407,21.24936
3416,1235.79457,162.40749,1397.80899,355.63342,87.0,0.99972,1325.85095,256.72354,1362.44763,253.49103,1355.33569,283.63095,1317.88794,303.52731,1342.94067,302.40594,-30.17506,-44.13036,20.70589
3417,1235.97247,163.29591,1397.83338,356.21738,87.0,0.99971,1325.276,257.13171,1362.10999,254.5076,1354.35254,284.13843,1317.36462,303.60013,1342.54773,302.84283,-30.66477,-43.76302,20.77274
3418,1236.09337,163.469,1397.96123,356.39524,87.0,0.99972,1325.34802,256.9375,1362.31921,254.33788,1354.58765,284.19147,1317.55908,303.72458,1342.80859,303.005,-30.81583,-44.20006,20.52458
3419,1236.15155,162.67891,1397.89768,355.96412,87.0,0.99974,1325.87646,255.94688,1362.36523,253.42175,1355.146,283.82227,1318.9978,303.18286,1344.07935,302.46912,-30.76652,-45.53777,20.69131
3420,1236.81521,161.4283,1398.79066,354.88274,87.0,0.99965,1327.28955,256.37753,1364.0553,252.79504,1356.82727,282.90363,1319.7113,300.8075,1346.1709,299.43451,-31.2305,-43.7364,20.64047
3421,1235.88085,160.24164,1398.17355,354.02534,87.0,0.99971,1325.85889,254.21165,1363.31091,250.62799,1355.99988,281.22842,1317.09314,298.78342,1345.07715,297.6355,-32.16675,-42.1184,21.28955
3422,1234.27951,159.30453,1396.77723,353.14711,87.0,0.99968,1324.53674,250.923,1362.37341,249.2162,1354.89905,278.88699,1315.7467,298.07263,1343.53821,298.22549,-32.95264,-41.62048,22.58896
3423,1233.294,156.38111,1395.94086,351.82544,87.0,0.99969,1319.55725,249.74669,1359.82922,250.50529,1349.67688,280.13324,1311.98962,298.01306,1341.922,299.58469,-29.40269,-40.54023,22.31852
3424,1232.85755,153.527,1394.77057,350.38165,87.0,0.9996,1315.50769,248.41139,1357.1217,251.11374,1344.7594,277.70367,1310.42346,296.41437,1341.39673,299.22083,-26.89214,-35.97839,20.84348
3425,1231.8278,153.02811,1393.05967,349.36518,87.0,0.99963,1312.90698,244.95198,1356.64819,252.7802,1341.67542,278.30463,1306.76978,293.90738,1338.68079,299.93372,-23.72371,-32.57088,19.80397
3426,1230.05847,151.16432,1390.11787,347.21449,87.0,0.99973,1307.45361,240.94182,1353.15442,249.03101,1336.57642,273.26062,1300.42603,289.41763,1335.85315,296.16019,-22.00728,-32.605,20.20882
3427,1228.61416,149.73591,1387.65864,345.70045,87.0,0.99974,1305.69116,238.30472,1351.45935,247.61002,1333.97656,270.32285,1299.20618,287.10669,1334.63574,294.7583,-20.38438,-29.6615,19.53996
3428,1227.62298,148.36837,1385.9921,344.32663,87.0,0.99975,1302.90735,235.83902,1349.12085,245.91519,1330.54431,267.86041,1297.59326,285.47333,1332.02734,293.46353,-20.39471,-29.90605,20.3279
3429,1226.58191,146.10246,1384.817,342.174,87.0,0.99977,1301.04028,232.49846,1348.59924,241.05197,1329.77185,263.88123,1296.95361,282.29025,1332.46729,289.17108,-20.26461,-27.7122,19.37529
3430,1226.53553,144.08423,1384.46926,339.79122,87.0,0.99976,1299.7428,230.15216,1349.49182,239.08551,1329.34717,261.72055,1297.38831,280.2225,1333.96863,287.28458,-19.87709,-22.69783,17.66501
3431,1226.77187,141.24792,1384.12647,337.42245,87.0,0.99976,1299.76379,226.46696,1347.82886,234.75008,1328.0531,258.91714,1296.02051,278.67758,1333.06543,285.3447,-19.53703,-22.33667,17.45093
3432,1226.70608,139.37068,1383.09439,335.7575,87.0,0.99976,1298.75366,225.17018,1347.33191,232.59358,1327.05029,257.42212,1295.22681,276.85077,1332.98242,282.90625,-18.93291,-19.94003,17.15343
3433,1226.94637,136.95382,1382.58277,333.56765,87.0,0.99979,1298.95557,222.9743,1345.86072,230.9435,1326.35962,253.77489,1295.26184,273.95163,1331.41089,280.42368,-16.87981,-20.77793,15.54892
3434,1226.28131,134.88493,1381.51764,332.13643,87.0,0.99979,1296.43359,220.56863,1343.77722,229.07001,1324.18811,250.8143,1293.46814,272.7691,1330.06628,279.39648,-17.08574,-21.20964,16.02825
3435,1225.41697,132.36976,1380.56131,330.18668,87.0,0.99978,1294.7749,217.68652,1343.22961,226.26701,1322.73254,248.39072,1292.85376,271.07581,1328.83765,277.59167,-17.38356,-19.92758,15.42934
3436,1224.63657,130.89611,1379.74937,329.18553,87.0,0.9998,1293.60205,216.06088,1343.05774,225.95226,1321.9397,246.91106,1290.91614,269.70023,1328.76379,277.1712,-17.2927,-17.341,15.127
3437,1222.19471,129.83855,1377.85487,328.87183,87.0,0.99979,1288.74341,215.70818,1339.04028,225.7748,1316.94116,246.56105,1285.68213,269.02164,1324.41174,276.85687,-16.5442,-16.127,15.43268
3438,1217.57103,129.31327,1373.54503,328.47144,87.0,0.99976,1283.30188,216.45901,1334.73962,225.83852,1312.49658,245.8877,1282.00305,269.50763,1320.73511,276.84604,-15.72742,-14.49357,14.76044
3439,1213.7436,129.42723,1369.65841,329.22565,87.0,0.99983,1280.04736,216.69887,1331.57617,226.63829,1309.82886,246.30717,1278.40112,270.39209,1318.02588,278.22925,-16.02463,-16.79173,14.88892
3440,1211.15831,130.44412,1367.13203,331.0296,87.0,0.99984,1279.23328,218.70654,1329.86475,227.96819,1309.03943,247.97699,1277.24756,272.17017,1316.90173,279.44778,-15.87665,-15.665,13.92725
3441,1210.69832,131.82791,1366.37078,332.65528,87.0,0.99985,1279.60522,220.20506,1329.15271,229.68547,1308.55457,248.38472,1277.53076,273.15198,1316.54382,280.70413,-15.83318,-15.6039,12.89568
3442,1211.09528,134.09187,1366.66582,334.85135,87.0,0.99984,1280.8125,222.58203,1330.60486,232.61075,1310.37854,250.89484,1278.60034,275.00943,1317.8396,283.08762,-14.98802,-14.58226,12.47548
3443,1212.02428,136.02783,1367.57725,336.3937,87.0,0.99985,1281.71973,225.2262,1331.79065,233.65523,1311.8772,254.3176,1278.94507,276.9006,1320.58435,283.67099,-15.10723,-13.00989,11.62175
3444,1212.77769,137.58945,1368.58813,337.76786,87.0,0.99983,1283.29639,226.18257,1333.80884,234.28198,1313.35535,256.82162,1280.91968,278.95169,1321.91833,285.38345,-14.52757,-12.63796,11.48146
